labelAnnotations,fullTextAnnotation,image_file
"Crowd,Team,Cap,T-shirt,Costume,Tradition,Hat,Fun,Sleeve,Event",EE,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2635.jpeg
"Crowd,Team,Uniform,Facial expression,T-shirt,Hat,Flesh,Fun,Sleeve,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2636.jpeg
"Crowd,Team,Cap,Gesture,T-shirt,Hat,Fun,Baseball cap,Shirt,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2637.jpeg
"Crowd,Team,Cap,Gesture,T-shirt,Hat,Baseball cap,Muscle,Sleeve,Event",6th,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2638.jpeg
"Team,Cap,Gesture,Jersey,T-shirt,Hat,Baseball cap,Muscle,Sleeve,Event","EFF
th
FIGHTER
TEBOGO",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2639.jpeg
"Crowd,Team,Leisure,Red,Recreation,T-shirt,Hat,Fun,Shorts,Event",inck,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_264.jpeg
"Crowd,Happy,Gesture,Cap,Smile,T-shirt,Hat,Baseball cap,Muscle,Sleeve","館
BITEL",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2640.jpeg
"Team,Gesture,Event,Smile,Red,T-shirt,Hat,Baseball cap,Sleeve,Face","KEP
FIGHTER
TEBOGO",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2641.jpeg
"Cap,Gesture,Smile,Red,Cricket cap,T-shirt,Baseball cap,Sleeve,People,Face",EFFIC,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2642.jpeg
"Crowd,Cap,Gesture,Leisure,Red,T-shirt,Hat,Fun,Baseball cap,Event",EFFSC,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2643.jpeg
"Gesture,Cap,Red,Cricket cap,T-shirt,Window,Hat,Baseball cap,Sleeve,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2644.jpeg
"Team,Cap,Gesture,Red,Cricket cap,T-shirt,Hat,Baseball cap,Sleeve,Event","W
EFFSO
RIERSARY",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2645.jpeg
"Team,Cap,Gesture,Red,Cricket cap,T-shirt,Hat,Baseball cap,Sleeve,Event","9074
EFFI
ARY",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2646.jpeg
"Team,Cap,Uniform,Cricket cap,Recreation,T-shirt,Hat,Baseball cap,Sleeve,Event","19097
EITS
BFSARY",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2647.jpeg
"Team,Happy,Active shirt,Uniform,Leisure,T-shirt,Hat,Fun,Sleeve,Event",ANIVERSARL,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2648.jpeg
"Happy,Cap,Gesture,Red,Cricket cap,T-shirt,Hat,Fun,Baseball cap,Event","dicide
EFFSC
ASARY",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2649.jpeg
"Cap,Leisure,Red,Recreation,T-shirt,Hat,Baseball cap,Shorts,Shirt,Event","Ken
BURBAN JUS",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_265.jpeg
"Happy,Gesture,Cap,Smile,Red,T-shirt,Hat,Baseball cap,Sleeve,Event",APNIVERS,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2650.jpeg
"Gesture,Cap,Smile,Red,T-shirt,Hat,Baseball cap,Muscle,Sleeve,Social group","EXTR
ANIVERSAR",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2651.jpeg
"Crowd,Gesture,Cap,Human,Red,T-shirt,Hat,Baseball cap,Muscle,People",EFFIC,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2652.jpeg
"Crowd,Cap,Gesture,Red,Cricket cap,T-shirt,Hat,Baseball cap,Sleeve,Event","adidas
SARY
EFFS
ANNIVERS",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2653.jpeg
"Crowd,Cap,Gesture,Red,Cricket cap,Recreation,T-shirt,Baseball cap,Sleeve,Event","CARY
TE
EFFSC
ANNIVERS
FIGH",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2654.jpeg
"Team,Cap,Gesture,Red,Cricket cap,T-shirt,Fun,Baseball cap,Sleeve,Event","a
EFFSC
ERCARY",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2655.jpeg
"Crowd,Team,Cap,Red,Recreation,T-shirt,Hat,Baseball cap,Sleeve,Event","EYFSC
FIG",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2656.jpeg
"Crowd,Team,Cap,Headgear,Red,T-shirt,Hat,Baseball cap,Sleeve,Event","D
EFFSC
FIGHTER
TEB
ARY",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2657.jpeg
"Team,Active shirt,Gesture,Red,T-shirt,Head,Hat,Muscle,Sleeve,Event","th
FIGHTER
TEBOGO",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2658.jpeg
"Hand,Gesture,Cap,Cricket cap,T-shirt,Baseball cap,Muscle,Sleeve,Social group,Face","BANGL
41
th
EFT
EFF
72
www
TEBOGO",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2659.jpeg
"Crowd,Team,Cap,Leisure,Recreation,T-shirt,Hat,Baseball cap,Social group,Event","EFF
ken
ANNIVERSARL
WEFF
DURBAN JULY
2017",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_266.jpeg
"Team,Cap,Gesture,Sportswear,Recreation,T-shirt,Hat,Baseball cap,Sleeve,Event","6th
GE
EFFSC
179 TUM
7
TEBOGO
ASTER",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2660.jpeg
"Team,Cap,Red,Cricket cap,Recreation,T-shirt,Hat,Baseball cap,Sleeve,Event","th
HB
EFFEC
EFE
L
EE",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2661.jpeg
"Cap,Gesture,Leisure,Recreation,T-shirt,Hat,Fun,Baseball cap,Sleeve,Event","6m
EFE
EFFSC",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2662.jpeg
"Cap,Gesture,Sportswear,Cricket cap,Recreation,T-shirt,Baseball cap,Muscle,Sleeve,Event","th
EFE",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2663.jpeg
"Active shirt,Cap,Gesture,T-shirt,Hat,Fun,Baseball cap,Muscle,Sleeve,Event","6TH
EFL
NIVERSARY
EFFIC",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2664.jpeg
"Gesture,Cap,Sportswear,Cricket cap,T-shirt,Hat,Baseball cap,Muscle,Sleeve,Event","ملصق
6th
EP2
NIVERSARY
EFFIC
TODA",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2665.jpeg
"Cap,Black,Red,Cricket cap,T-shirt,White,Hat,Baseball cap,Sleeve,Event","6th
POP
EFF
FIGHTER
ZEFF
TEBOGO",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2666.jpeg
"Team,Active shirt,Cap,Uniform,Cricket cap,T-shirt,Hat,Baseball cap,Sleeve,Event",".
VERSARY
FIGHTER
TEBOGO",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2667.jpeg
"Gesture,Cap,Uniform,Event,Cricket cap,T-shirt,Head,Baseball cap,Sleeve,Face","5th
ERZ
NNIVERSARY
EFFSC
FIGHTER
TEBOGO
RARY",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2668.jpeg
"Gesture,Cap,Red,Cricket cap,T-shirt,Head,Hat,Baseball cap,Sleeve,Event","calo
E6
6th
ANNIVERSARY
aldas
EFFSC
FIGHTER
TEBOGO",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2669.jpeg
"Team,Leisure,Luggage and bags,Recreation,T-shirt,Fun,Shorts,Sleeve,Social group,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_267.jpeg
"Team,Gesture,Event,Cap,Cricket cap,T-shirt,Hat,Baseball cap,Sleeve,Face","6th
LEFT
ANNIVERSARY
FIGHTER
TEBOGO
EFF
ECONOLIC FREEDOM
OUR LIFICTIAL",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2670.jpeg
"Team,Happy,Cap,Active shirt,Cricket cap,T-shirt,Hat,Baseball cap,Sleeve,Event","6th
EFZ
ANNIVERSARY
FIGHTER
TEBOGO",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2671.jpeg
"Happy,Cap,Smile,Red,T-shirt,Community,Hat,Sleeve,People,Event","6th
EFT
ANNIVERSARY
EFER
1000",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2672.jpeg
"Happy,Gesture,Cap,Red,Facial expression,Cricket cap,T-shirt,Hat,Baseball cap,Sleeve",9,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2673.jpeg
"Team,Happy,Gesture,Uniform,T-shirt,Hat,Fun,Sleeve,People,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2674.jpeg
"Eyewear,Fur,Gesture,Magenta,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2675.jpeg
"Beard,Jaw,Eyelash,Eyebrow,Magenta,Font,Mouth,Fun,Art,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2676.jpeg
"Beard,Fur,Cap,Entertainment,Magenta,Hat,Sun hat,Fun,Microphone,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2677.jpeg
"Winter,Carmine,Fur,Holiday,Costume,Tradition,Magenta,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2678.jpeg
"Temple,Crowd,Fur,Happy,Fan,Tradition,Magenta,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2679.jpeg
"Crowd,Youth,Human,Leisure,T-shirt,Hat,Fun,Shorts,Sleeve,Social group",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_268.jpeg
"Eyewear,Happy,Red,Costume,Tradition,Magenta,Fashion accessory,Fun,People,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2680.jpeg
"Fashion,Outerwear,Eyewear,Happy,Headgear,Red,Clothing,Pink,Magenta,Fun",be,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2681.jpeg
"Fashion,Headgear,Entertainment,Clothing,Costume,Pink,Tradition,Magenta,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2682.jpeg
"Eyewear,Headgear,Entertainment,Masque,Tradition,Magenta,Hat,Sunglasses,Fun,Event",be,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2683.jpeg
"Beard,Eyewear,Happy,Headgear,Costume,Pink,Magenta,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2684.jpeg
"Crowd,Cap,T-shirt,Flag,Tradition,Magenta,Hat,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2685.jpeg
"Crowd,T-shirt,Flag,Tradition,Magenta,Community,Hat,Fun,Social group,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2686.jpeg
"Jacket,Outerwear,Team,Leisure,T-shirt,Tradition,Magenta,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2687.jpeg
"Jacket,Crowd,Team,Cap,Leisure,T-shirt,Magenta,Fun,Baseball cap,Event",ONAL,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2688.jpeg
"Crowd,Team,Cap,T-shirt,Magenta,Hat,Fun,Baseball cap,Sleeve,Event",SASAU,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2689.jpeg
"Personal protective equipment,Crowd,Team,Gesture,T-shirt,Room,Hat,Fun,Fictional character,Event",REFF,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_269.jpeg
"Crowd,Team,Cap,T-shirt,Magenta,Hat,Fun,Baseball cap,Sleeve,Event",NAL,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2690.jpeg
"Jacket,Crowd,Team,Cap,T-shirt,Magenta,Hat,Fun,Sleeve,Event",SASAL,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2691.jpeg
"Jacket,Crowd,Team,Red,Recreation,T-shirt,Magenta,Fun,Sleeve,Event",FFSC,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2692.jpeg
"Jacket,Personal protective equipment,Team,Red,Fan,Recreation,T-shirt,Magenta,Fun,Event",Vote,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2693.jpeg
"Crowd,Team,Cap,Leisure,Red,T-shirt,Magenta,Hat,Sleeve,Event","EFA
SASAD
RASKO",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2694.jpeg
"Team,Competition event,Cap,Leisure,Red,T-shirt,Magenta,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2695.jpeg
"Crowd,Team,Baseball cap,Cap,Recreation,T-shirt,Hat,Fun,Vest,Event","707
Vite
FF
SASATI
SATY
SASH
ASKO
SASKE",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2696.jpeg
"Jacket,Team,Cap,Leisure,Recreation,T-shirt,Magenta,Hat,Fun,Event","IVE
SASED
SASKO
SARKT
ASKO
SASKO
TUNEV",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2697.jpeg
"Personal protective equipment,Team,Leisure,Fan,Recreation,T-shirt,Hat,Fun,Baseball cap,Event","SIGNAL
SASKO
SASKO
SASK
ASKO
ASSE",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2698.jpeg
"Beard,Crowd,Team,Happy,Cap,T-shirt,Hat,Fun,Baseball cap,Event",SIGNAL,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2699.jpeg
"Beard,Cap,Headgear,Recreation,T-shirt,Hat,Fun,Baseball cap,Social group,Event","RSARY
EFF
OTE
FF
EFF
DUNGAN JUL
2017
nds you
LOVE
uper
ale
buy 2 get",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_27.jpeg
"Personal protective equipment,Crew,Crowd,Team,Gesture,Cap,Recreation,T-shirt,Baseball cap,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_270.jpeg
"Crowd,Team,Human,Red,T-shirt,Tradition,Community,Hat,Fun,Event",Vot,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2700.jpeg
"Crowd,Team,Cap,Fan,T-shirt,Tradition,Magenta,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2701.jpeg
"Beard,Crowd,Happy,Tradition,Magenta,Hat,Flesh,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2702.jpeg
"Crowd,Fur,Costume,Tradition,Magenta,Chinese new year,Flesh,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2703.jpeg
"Crowd,Fur,Holiday,Tradition,Magenta,Hat,Fun,Public event,Fictional character,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2704.jpeg
"Crowd,Fur,Gesture,Entertainment,Performing arts,Magenta,Hat,Fun,Fictional character,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2705.jpeg
"Winter,Crowd,Fur,Magenta,Hat,Fun,Public event,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2706.jpeg
"Beard,Crowd,Entertainment,Costume,Tradition,Magenta,Room,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2707.jpeg
"Santa claus,Crowd,Team,Fur,Gesture,T-shirt,Room,Hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2708.jpeg
"Crowd,Cap,Costume,Tradition,Hat,Sun hat,Fedora,Fun,Baseball cap,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2709.jpeg
"Jacket,Crowd,Team,Gesture,Cap,Jeans,T-shirt,Hat,Baseball cap,Event","EFF
11",clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_271.jpeg
"Crowd,Happy,Fur,Costume,Tradition,Magenta,Hat,Sun hat,Fun,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2710.jpeg
"Snapshot,Cap,Child,Costume,Tradition,Hat,Fedora,Fun,Sleeve,Event",3th,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2711.jpeg
"Happy,Gesture,Sharing,Magenta,Pattern,Fun,Fashion design,Sleeve,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2712.jpeg
"Eyewear,Gesture,Headphones,Sharing,Facial expression,Thumb,T-shirt,Fun,Sleeve,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2713.jpeg
"Winter,Outerwear,T-shirt,Sitting,Fun,Fur,Sleeve,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2714.jpeg
"Winter,Temple,Adaptation,Happy,Gesture,Microphone,Tradition,Fun,Sleeve,Event",,clickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFallclickssample60CICJuliusMalemaatClicksMalloftheNorthClicksMustFall_scene_2715.jpeg
